t,E,V,T,v
1733,18480.0,0.19999973428517562,273.1906162398782,0.0
1734,18600.0,0.19999989371407026,275.2632169114501,0.0
1735,18600.0,0.2599999574856281,269.8009418976631,0.0
1736,18600.0,0.2839999829942513,267.43886955619683,0.0
1737,18600.0,0.2935999931977005,266.28081801290944,0.0
1738,18600.0,0.2974399972790802,265.59858083794865,0.0
1739,18600.0,0.2989759989116321,265.10585198127416,0.0
1740,18720.0,0.23959039956465286,274.43588145922143,0.0
1741,18840.0,0.21583615982586116,279.5131952626456,1.0
1742,18960.0,0.20633446393034446,275.5926726355255,0.0
1743,19080.0,0.2025337855721378,278.1435254098839,0.0
1744,19200.0,0.20101351422885513,280.400773018582,0.0
1745,19200.0,0.20040540569154205,279.89608530934123,0.0
1746,19200.0,0.20016216227661682,279.3451260798347,0.0
1747,19200.0,0.20006486491064673,278.7764386615446,0.0
1748,19200.0,0.2000259459642587,278.201419765562,0.0
1749,19200.0,0.20001037838570349,277.6246172420074,0.0
1750,19320.0,0.2000041513542814,279.68839758230257,0.0
1751,19440.0,0.20000166054171256,281.7472276267298,0.0
1752,19560.0,0.20000066421668503,283.8014023674188,0.0
1753,19680.0,0.200000265686674,285.85104651481277,0.0
1754,19800.0,0.2000001062746696,287.8962160914136,0.0
1755,19920.0,0.20000004250986786,289.93693940760556,0.0
1756,20040.0,0.20000001700394715,291.9732335869201,0.0
1757,20160.0,0.20000000680157887,294.0051112299953,0.0
1758,20280.0,0.20000000272063156,296.0325831016677,0.0
1759,20400.0,0.20000000108825264,298.05565921440916,0.0
1760,20400.0,0.2600000004353011,292.10227194241736,0.0
1761,20400.0,0.28400000017412047,289.5286048953382,0.0
1762,20400.0,0.2936000000696482,288.2675078676496,0.0
1763,20400.0,0.2974400000278593,287.5251119510004,0.0
1764,20400.0,0.29897600001114377,286.9892932063278,0.0
1765,20400.0,0.2995904000044575,286.5361719293529,0.0
1766,20400.0,0.29983616000178304,286.1163948913861,0.0
1767,20400.0,0.2999344640007132,285.7102699179227,0.0
1768,20400.0,0.2999737856002853,285.3099346936938,0.0
1769,20400.0,0.29998951424011416,284.91224905277585,0.0
1770,20520.0,0.23999580569604567,286.95919562597396,0.0
1771,20640.0,0.21599832227841828,289.0017046911389,0.0
1772,20760.0,0.2063993289113673,291.03978583696886,0.0
1773,20880.0,0.20255973156454693,293.07344863144243,0.0
1774,21000.0,0.20102389262581877,295.1027026218635,0.0
1775,21000.0,0.26040955705032753,289.2688848344851,0.0
1776,21000.0,0.28416382282013103,286.74389761520706,0.0
1777,21000.0,0.29366552912805244,285.5043252419536,0.0
1778,21000.0,0.297466211651221,284.7727846402457,0.0
1779,21000.0,0.29898648466048844,284.2435848172034,0.0
1780,21120.0,0.23959459386419538,294.1036211143618,0.0
1781,21240.0,0.21583783754567815,299.37297369410015,0.0
1782,21360.0,0.20633513501827128,302.71063280155823,0.0
1783,21480.0,0.2025340540073085,305.25416109287033,0.0
1784,21600.0,0.2010136216029234,307.4729852401793,0.0
1785,21600.0,0.14040544864116938,306.18784061290336,0.0
1786,21600.0,0.11616217945646776,304.90824994242575,0.0
1787,21600.0,0.10646487178258711,303.63418922643933,0.0
1788,21600.0,0.10258594871303485,302.3656345663666,0.0
1789,21600.0,0.10103437948521395,301.1025621669118,0.0
1790,21600.0,0.16041375179408557,292.16055944335443,0.0
1791,21600.0,0.18416550071763424,288.33252418099215,0.0
1792,21600.0,0.1936662002870537,286.4621668457923,0.0
1793,21600.0,0.19746648011482149,285.3609094130654,0.0
1794,21600.0,0.1989865920459286,284.56532438294556,0.0
1795,21720.0,0.25959463681837147,280.6092790688107,0.0
1796,21840.0,0.2838378547273486,279.88368165635643,0.0
1797,21960.0,0.2935351418909395,280.41925657310594,0.0
1798,22080.0,0.29741405675637583,281.45505759894286,0.0
1799,22200.0,0.29896562270255034,282.6899231183759,0.0
1800,22320.0,0.29958624908102016,284.0035140461919,0.0
1801,22440.0,0.2998344996324081,285.34756189682497,0.0
1802,22560.0,0.29993379985296326,286.70267779790856,0.0
1803,22680.0,0.2999735199411853,288.061069951501,0.0
1804,22800.0,0.29998940797647417,289.41960741845696,0.0
1805,22800.0,0.17999576319058969,288.2124833332724,0.0
1806,22800.0,0.13199830527623588,287.0105760267111,0.0
1807,22800.0,0.11279932211049436,285.8138629536349,0.0
1808,22800.0,0.10511972884419775,284.62232166633817,0.0
1809,22800.0,0.1020478915376791,283.4359298141265,0.0
1810,22920.0,0.16081915661507165,277.7795448301517,0.0
1811,23040.0,0.18432766264602868,276.8259864004346,0.0
1812,23160.0,0.19373106505841148,277.68841521452777,0.0
1813,23280.0,0.1974924260233646,279.268415188576,0.0
1814,23400.0,0.19899697040934583,281.13321048179904,0.0
1815,23400.0,0.13959878816373833,279.96189737821396,0.0
1816,23400.0,0.11583951526549534,278.7956462904025,0.0
1817,23400.0,0.10633580610619814,277.6344353420588,0.0
1818,23400.0,0.10253432244247926,276.4782427514189,0.0
1819,23400.0,0.1010137289769917,275.3270468308524,0.0
1820,23400.0,0.2204054915907967,264.83258024488595,0.0
1821,23400.0,0.2681621966363187,260.58856730408155,0.0
1822,23400.0,0.2872648786545275,258.7040622180918,0.0
1823,23400.0,0.29490595146181103,257.7412936850681,0.0
1824,23400.0,0.29796238058472446,257.1436826039779,0.0
1825,23520.0,0.2991849522338898,258.45206818345895,0.0
1826,23640.0,0.29967398089355596,259.8160167161261,0.0
1827,23760.0,0.2998695923574224,261.20110447908473,0.0
1828,23880.0,0.299947836942969,262.59349165276876,0.0
1829,24000.0,0.29997913477718763,263.98761260769385,0.0
1830,24000.0,0.23999165391087507,263.4390047692731,0.0
1831,24000.0,0.21599666156435005,262.89159678437346,0.0
1832,24000.0,0.20639866462574002,262.3453860603162,0.0
1833,24000.0,0.20255946585029602,261.8003700100246,0.0
1834,24000.0,0.20102378634011842,261.25654605201254,0.0
1835,24000.0,0.20040951453604738,260.71391161037184,0.0
1836,24000.0,0.20016380581441895,260.1724641147604,0.0
1837,24000.0,0.20006552232576758,259.63220100039024,0.0
1838,24000.0,0.20002620893030704,259.09311970801554,0.0
1839,24000.0,0.2000104835721228,258.55521768392043,0.0
1840,24000.0,0.14000419342884912,257.4817670758941,0.0
1841,24000.0,0.11600167737153966,256.4129843663699,0.0
1842,24000.0,0.10640067094861587,255.3488493822826,0.0
1843,24000.0,0.10256026837944635,254.28934203774776,0.0
1844,24000.0,0.10102410735177854,253.23444233368548,0.0
1845,24000.0,0.22040964294071144,243.6560706892939,0.0
1846,24000.0,0.2681638571762846,239.7817863555651,0.0
1847,24000.0,0.28726554287051387,238.0608115526736,0.0
1848,24000.0,0.2949062171482056,237.18107583283887,0.0
1849,24000.0,0.2979624868592823,236.63466279739976,0.0
1850,24000.0,0.29918499474371296,236.22123792510556,1.0
1851,24000.0,0.2996739978974852,231.86599513313988,0.0
1852,24000.0,0.29986959915899414,231.53360553517058,0.0
1853,24000.0,0.29994783966359767,231.21002814345377,0.0
1854,24000.0,0.2999791358654391,230.89030074687824,0.0
1855,24000.0,0.2999916543461757,230.57244126078245,1.0
1856,24000.0,0.2999966617384703,226.3660596237595,0.0
1857,24000.0,0.29999866469538816,226.0556408047785,0.0
1858,24000.0,0.2999994658781553,225.74584437463784,0.0
1859,24000.0,0.2999997863512621,225.43662009023862,0.0
1860,24120.0,0.23999991454050484,233.73286136943292,1.0
1861,24240.0,0.21599996581620196,232.51722433545342,0.0
1862,24360.0,0.2063999863264808,235.69306819184467,1.0
1863,24480.0,0.2025599945305923,232.2825289265741,1.0
